payment_id,order_id,payment_method,payment_status,amount,paid_at
PAY00004782,ORD0004782,card,paid,279.14,2025-10-07 09:43:41
PAY00004783,ORD0004783,klarna,paid,740.62,2025-12-12 14:25:45
PAY00004784,ORD0004784,klarna,paid,84.21,2025-07-10 09:54:18
PAY00004785,ORD0004785,card,paid,310.97,2025-03-22 13:29:32
PAY00004786,ORD0004786,card,paid,131.42,2025-07-30 23:56:21
PAY00004787,ORD0004787,card,paid,1571.04,2025-04-28 14:28:47
PAY00004788,ORD0004788,paypal,paid,983.43,2026-02-28 12:13:00
PAY00004789,ORD0004789,paypal,paid,284.64,2025-11-25 22:52:23
PAY00004790,ORD0004790,paypal,paid,998.05,2026-06-28 16:46:31
PAY00004791,ORD0004791,paypal,paid,36.12,2025-02-13 20:14:53
PAY00004792,ORD0004792,paypal,paid,152.0,2026-05-12 17:03:53
PAY00004793,ORD0004793,card,refunded,1416.52,2025-09-28 21:29:16
PAY00004794,ORD0004794,card,paid,309.33,2025-11-26 12:30:00
PAY00004795,ORD0004795,card,paid,143.0,2026-04-15 21:06:45
PAY00004796,ORD0004796,klarna,paid,174.38,2026-03-31 23:12:44
PAY00004797,ORD0004797,card,paid,608.39,2025-10-07 10:13:33
PAY00004798,ORD0004798,card,paid,20.78,2026-05-30 13:11:56
PAY00004799,ORD0004799,klarna,paid,754.07,2026-03-10 14:43:32
PAY00004800,ORD0004800,paypal,paid,803.8,2025-12-19 22:41:23
PAY00004801,ORD0004801,card,paid,832.34,2025-11-27 18:55:56
PAY00004802,ORD0004802,card,paid,783.09,2025-12-23 10:43:02
PAY00004803,ORD0004803,card,paid,223.5,2025-11-19 14:03:24
PAY00004804,ORD0004804,card,paid,84.21,2026-02-28 08:22:33
PAY00004805,ORD0004805,paypal,paid,1022.21,2025-04-17 19:08:05
PAY00004806,ORD0004806,paypal,failed,0.0,2026-01-11 11:11:54
PAY00004807,ORD0004807,card,paid,174.57,2025-10-20 21:37:54
PAY00004808,ORD0004808,card,paid,821.78,2025-10-19 12:57:05
PAY00004809,ORD0004809,card,paid,236.22,2025-11-27 14:53:36
PAY00004810,ORD0004810,card,paid,416.07,2025-12-26 11:40:17
PAY00004811,ORD0004811,card,paid,190.72,2025-04-07 19:31:25
PAY00004812,ORD0004812,klarna,paid,1181.88,2026-05-22 23:31:53
PAY00004813,ORD0004813,card,refunded,1273.91,2025-04-28 13:39:39
PAY00004814,ORD0004814,paypal,paid,151.82,2025-09-16 00:07:23
PAY00004815,ORD0004815,paypal,paid,755.0,2025-03-16 14:38:34
PAY00004816,ORD0004816,bank_transfer,paid,865.34,2026-06-03 13:06:19
PAY00004817,ORD0004817,card,paid,151.0,2026-05-15 12:20:09
PAY00004818,ORD0004818,card,paid,754.34,2025-05-17 13:19:52
PAY00004819,ORD0004819,paypal,paid,1641.08,2025-02-12 18:37:29
PAY00004820,ORD0004820,card,paid,290.31,2025-06-01 10:05:45
PAY00004821,ORD0004821,card,paid,358.02,2025-05-27 14:02:20
PAY00004822,ORD0004822,card,paid,390.46,2025-09-13 15:33:46
PAY00004823,ORD0004823,paypal,paid,146.0,2025-11-13 20:02:32
PAY00004824,ORD0004824,card,paid,384.91,2025-12-28 20:37:44
PAY00004825,ORD0004825,paypal,paid,80.96,2026-06-20 00:53:42
PAY00004826,ORD0004826,card,paid,271.0,2026-05-29 15:04:24
PAY00004827,ORD0004827,paypal,paid,222.82,2025-08-18 16:50:41
PAY00004828,ORD0004828,bank_transfer,paid,277.84,2025-03-31 18:18:32
PAY00004829,ORD0004829,bank_transfer,paid,375.45,2025-09-26 08:09:24
PAY00004830,ORD0004830,card,paid,156.93,2025-11-22 18:46:39
PAY00004831,ORD0004831,paypal,paid,469.81,2025-10-21 19:40:00
PAY00004832,ORD0004832,klarna,paid,93.05,2026-02-28 22:38:14
PAY00004833,ORD0004833,card,paid,314.1,2026-05-19 11:46:25
PAY00004834,ORD0004834,card,paid,552.53,2026-03-12 10:07:32
PAY00004835,ORD0004835,card,paid,556.97,2025-06-07 16:50:23
PAY00004836,ORD0004836,bank_transfer,paid,545.92,2025-09-16 12:51:03
PAY00004837,ORD0004837,paypal,paid,538.73,2026-04-23 20:00:58
PAY00004838,ORD0004838,card,paid,118.75,2026-05-12 13:44:16
PAY00004839,ORD0004839,card,paid,499.83,2025-04-05 21:26:14
PAY00004840,ORD0004840,paypal,paid,78.38,2026-05-04 09:00:59
PAY00004841,ORD0004841,paypal,refunded,671.69,2025-12-17 15:14:26
PAY00004842,ORD0004842,card,paid,164.47,2026-03-03 12:19:17
PAY00004843,ORD0004843,bank_transfer,paid,312.59,2025-03-29 16:56:05
PAY00004844,ORD0004844,klarna,paid,785.9,2025-02-23 12:37:54
PAY00004845,ORD0004845,klarna,paid,883.17,2026-05-05 15:57:01
PAY00004846,ORD0004846,klarna,paid,88.77,2026-04-26 10:12:47
PAY00004847,ORD0004847,card,failed,0.0,2026-03-31 12:30:35
PAY00004848,ORD0004848,klarna,refunded,335.55,2026-02-26 20:31:30
PAY00004849,ORD0004849,paypal,paid,129.35,2025-10-02 21:15:24
PAY00004850,ORD0004850,card,paid,585.04,2026-04-11 10:19:04
PAY00004851,ORD0004851,card,paid,317.31,2026-05-25 14:57:53
PAY00004852,ORD0004852,paypal,paid,27.13,2025-11-29 15:00:46
PAY00004853,ORD0004853,klarna,paid,297.65,2025-05-21 16:07:56
PAY00004854,ORD0004854,paypal,refunded,577.17,2025-07-23 08:47:29
PAY00004855,ORD0004855,card,paid,1108.24,2026-02-27 12:52:05
PAY00004856,ORD0004856,paypal,paid,104.88,2025-06-03 21:37:37
PAY00004857,ORD0004857,card,paid,418.59,2025-12-23 17:44:11
PAY00004858,ORD0004858,card,paid,337.4,2026-03-19 21:44:23
PAY00004859,ORD0004859,klarna,paid,772.85,2025-05-05 13:36:12
PAY00004860,ORD0004860,card,paid,141.08,2025-11-30 10:04:33
PAY00004861,ORD0004861,klarna,paid,118.64,2025-09-17 11:31:33
PAY00004862,ORD0004862,klarna,refunded,50.81,2025-12-21 21:43:03
PAY00004863,ORD0004863,card,paid,428.65,2025-12-06 18:28:28
PAY00004864,ORD0004864,paypal,paid,99.89,2026-02-18 14:04:59
PAY00004865,ORD0004865,klarna,paid,126.08,2025-12-27 10:28:34
PAY00004866,ORD0004866,card,paid,503.69,2026-04-07 14:01:30
PAY00004867,ORD0004867,card,paid,744.82,2026-01-21 00:20:41
PAY00004868,ORD0004868,card,paid,1173.72,2025-12-15 13:57:48
PAY00004869,ORD0004869,paypal,paid,215.0,2025-11-22 23:26:11
PAY00004870,ORD0004870,card,paid,185.5,2025-12-14 17:40:01
PAY00004871,ORD0004871,paypal,paid,213.7,2026-01-27 15:04:10
PAY00004872,ORD0004872,paypal,paid,581.12,2025-11-23 15:26:38
PAY00004873,ORD0004873,klarna,paid,346.02,2026-06-21 19:50:13
PAY00004874,ORD0004874,card,paid,516.95,2025-11-05 15:20:03
PAY00004875,ORD0004875,klarna,paid,1056.65,2025-09-24 18:41:45
PAY00004876,ORD0004876,card,paid,28.39,2025-09-14 19:02:19
PAY00004877,ORD0004877,bank_transfer,paid,952.62,2025-05-22 09:00:54
PAY00004878,ORD0004878,paypal,paid,642.9,2025-01-19 22:35:22
PAY00004879,ORD0004879,klarna,paid,400.42,2025-11-18 16:25:03
PAY00004880,ORD0004880,card,paid,582.29,2025-08-21 12:28:44
PAY00004881,ORD0004881,paypal,failed,0.0,2026-02-11 18:50:13
PAY00004882,ORD0004882,paypal,failed,0.0,2025-12-21 10:49:50
PAY00004883,ORD0004883,paypal,paid,206.83,2025-01-17 22:24:44
PAY00004884,ORD0004884,klarna,failed,0.0,2025-09-10 14:06:42
PAY00004885,ORD0004885,card,paid,637.61,2025-12-09 20:43:11
PAY00004886,ORD0004886,paypal,paid,1307.71,2025-07-06 10:06:35
PAY00004887,ORD0004887,klarna,paid,760.46,2025-10-08 19:21:01
PAY00004888,ORD0004888,klarna,paid,181.18,2026-05-07 21:25:29
PAY00004889,ORD0004889,paypal,paid,467.7,2025-11-02 18:18:02
PAY00004890,ORD0004890,paypal,paid,39.15,2025-05-20 21:25:57
PAY00004891,ORD0004891,card,paid,95.58,2026-02-18 18:28:21
PAY00004892,ORD0004892,paypal,paid,324.38,2026-05-10 07:53:52
PAY00004893,ORD0004893,card,refunded,188.97,2026-01-13 10:22:05
PAY00004894,ORD0004894,card,paid,259.49,2025-03-21 14:15:10
PAY00004895,ORD0004895,paypal,paid,166.91,2025-10-11 13:02:11
PAY00004896,ORD0004896,paypal,paid,1115.46,2025-11-13 14:11:50
PAY00004897,ORD0004897,card,paid,665.69,2025-04-06 11:20:24
PAY00004898,ORD0004898,card,paid,880.34,2025-12-13 20:38:52
PAY00004899,ORD0004899,bank_transfer,paid,844.44,2025-11-05 16:05:44
PAY00004900,ORD0004900,paypal,refunded,483.78,2025-12-28 21:59:15
PAY00004901,ORD0004901,paypal,paid,702.4,2025-05-13 15:51:50
PAY00004902,ORD0004902,card,paid,224.03,2025-12-01 20:52:23
PAY00004903,ORD0004903,klarna,refunded,1220.6,2025-06-29 22:37:09
PAY00004904,ORD0004904,paypal,paid,315.58,2025-09-18 13:44:32
PAY00004905,ORD0004905,card,paid,683.38,2025-08-25 09:17:48
PAY00004906,ORD0004906,klarna,paid,173.15,2025-12-23 12:06:06
PAY00004907,ORD0004907,card,paid,286.23,2025-12-15 21:20:47
PAY00004908,ORD0004908,paypal,paid,190.36,2025-01-26 21:49:42
PAY00004909,ORD0004909,bank_transfer,paid,38.19,2025-12-13 18:08:08
PAY00004910,ORD0004910,card,paid,238.34,2026-01-25 09:04:36
PAY00004911,ORD0004911,card,paid,2094.7,2025-04-02 17:34:20
PAY00004912,ORD0004912,klarna,paid,338.13,2026-04-28 13:24:27
PAY00004913,ORD0004913,card,paid,1087.29,2025-12-20 19:54:36
PAY00004914,ORD0004914,card,paid,141.65,2025-11-23 16:12:18
PAY00004915,ORD0004915,paypal,paid,495.32,2026-05-05 09:31:01
PAY00004916,ORD0004916,card,paid,314.08,2026-04-27 23:22:32
PAY00004917,ORD0004917,card,paid,148.77,2025-11-24 21:19:54
PAY00004918,ORD0004918,card,refunded,2012.63,2026-05-13 22:41:58
PAY00004919,ORD0004919,bank_transfer,paid,317.71,2025-04-18 23:59:36
PAY00004920,ORD0004920,card,paid,564.73,2025-08-17 20:39:19
PAY00004921,ORD0004921,paypal,paid,172.89,2025-09-25 12:09:59
PAY00004922,ORD0004922,klarna,paid,675.38,2026-03-04 18:59:18
PAY00004923,ORD0004923,card,paid,11.63,2025-12-25 13:37:03
PAY00004924,ORD0004924,card,paid,368.68,2026-02-01 21:07:23
PAY00004925,ORD0004925,paypal,paid,793.82,2025-07-07 18:16:05
PAY00004926,ORD0004926,klarna,paid,199.78,2025-11-05 13:02:55
PAY00004927,ORD0004927,klarna,paid,69.03,2026-03-10 21:33:53
PAY00004928,ORD0004928,paypal,paid,50.81,2026-04-06 23:02:24
PAY00004929,ORD0004929,bank_transfer,paid,540.3,2026-04-15 12:16:08
PAY00004930,ORD0004930,card,paid,77.97,2025-07-08 15:27:14
PAY00004931,ORD0004931,paypal,paid,173.75,2026-05-09 12:02:46
PAY00004932,ORD0004932,paypal,paid,380.22,2025-11-30 21:21:12
PAY00004933,ORD0004933,klarna,paid,786.31,2025-06-08 14:09:28
PAY00004934,ORD0004934,card,paid,674.17,2025-11-27 20:48:34
PAY00004935,ORD0004935,paypal,paid,183.72,2025-11-12 21:53:41
PAY00004936,ORD0004936,klarna,paid,423.01,2026-03-02 08:36:53
PAY00004937,ORD0004937,paypal,refunded,151.0,2026-06-24 07:31:17
PAY00004938,ORD0004938,paypal,refunded,284.94,2025-12-13 16:49:40
PAY00004939,ORD0004939,card,paid,396.92,2025-08-19 18:57:52
PAY00004940,ORD0004940,card,paid,1266.42,2025-07-24 10:14:32
PAY00004941,ORD0004941,paypal,paid,721.17,2025-12-04 21:09:02
PAY00004942,ORD0004942,paypal,paid,868.67,2026-01-24 21:16:12
PAY00004943,ORD0004943,klarna,paid,627.49,2025-08-02 16:55:14
PAY00004944,ORD0004944,card,paid,74.43,2025-11-25 18:48:54
PAY00004945,ORD0004945,card,failed,0.0,2025-09-14 11:21:27
PAY00004946,ORD0004946,card,paid,125.16,2025-12-02 20:45:25
PAY00004947,ORD0004947,paypal,paid,215.0,2026-03-19 13:52:51
PAY00004948,ORD0004948,klarna,paid,567.65,2026-04-11 14:27:13
PAY00004949,ORD0004949,paypal,paid,707.84,2026-06-18 00:38:37
PAY00004950,ORD0004950,paypal,paid,524.79,2025-10-29 18:51:29
PAY00004951,ORD0004951,card,paid,334.35,2026-03-23 21:47:48
PAY00004952,ORD0004952,card,paid,28.5,2025-12-09 16:12:38
PAY00004953,ORD0004953,card,paid,149.63,2026-03-03 14:03:48
PAY00004954,ORD0004954,card,paid,73.53,2026-05-27 21:54:29
PAY00004955,ORD0004955,card,paid,167.47,2025-11-29 19:56:55
PAY00004956,ORD0004956,klarna,paid,405.44,2025-09-24 14:05:48
PAY00004957,ORD0004957,card,paid,556.98,2025-10-31 09:24:27
PAY00004958,ORD0004958,card,paid,204.83,2025-11-12 22:14:03
PAY00004959,ORD0004959,card,paid,937.99,2026-02-19 10:34:36
PAY00004960,ORD0004960,klarna,paid,817.71,2026-02-17 12:03:55
PAY00004961,ORD0004961,paypal,paid,128.76,2025-12-24 19:00:07
PAY00004962,ORD0004962,bank_transfer,paid,834.3,2025-09-07 14:24:00
PAY00004963,ORD0004963,card,paid,716.11,2025-12-10 10:43:45
PAY00004964,ORD0004964,paypal,refunded,1266.16,2025-12-12 15:13:17
PAY00004965,ORD0004965,bank_transfer,paid,282.46,2026-02-18 16:06:52
PAY00004966,ORD0004966,klarna,paid,15.49,2026-04-27 10:26:56
PAY00004967,ORD0004967,card,paid,16.67,2025-08-13 16:11:14
PAY00004968,ORD0004968,card,paid,30.9,2026-05-26 00:09:32
PAY00004969,ORD0004969,klarna,paid,530.66,2026-05-30 10:08:32
PAY00004970,ORD0004970,card,paid,452.47,2025-11-20 21:27:24
PAY00004971,ORD0004971,paypal,paid,444.58,2026-04-17 12:59:40
PAY00004972,ORD0004972,klarna,paid,519.57,2026-03-24 19:59:19
PAY00004973,ORD0004973,card,paid,1203.67,2025-12-08 00:29:44
PAY00004974,ORD0004974,klarna,paid,953.67,2025-12-22 14:00:55
PAY00004975,ORD0004975,card,paid,582.22,2026-03-18 14:50:14
PAY00004976,ORD0004976,card,paid,15.6,2026-01-25 10:05:45
PAY00004977,ORD0004977,card,paid,147.64,2025-12-11 18:11:51
PAY00004978,ORD0004978,paypal,paid,1637.34,2025-12-25 12:20:10
PAY00004979,ORD0004979,card,paid,187.5,2026-03-13 15:13:22
PAY00004980,ORD0004980,card,paid,818.44,2025-11-27 14:20:41
PAY00004981,ORD0004981,paypal,paid,238.79,2026-03-03 15:55:51
PAY00004982,ORD0004982,card,paid,296.89,2025-11-20 19:33:29
PAY00004983,ORD0004983,card,paid,1310.17,2025-11-09 08:56:53
PAY00004984,ORD0004984,card,paid,266.23,2025-12-09 18:03:31
PAY00004985,ORD0004985,card,paid,414.46,2025-12-13 12:57:34
PAY00004986,ORD0004986,paypal,paid,677.0,2026-06-23 19:58:09
PAY00004987,ORD0004987,bank_transfer,paid,16.62,2026-06-15 21:56:29
PAY00004988,ORD0004988,klarna,paid,311.64,2026-03-04 15:03:53
PAY00004989,ORD0004989,paypal,paid,242.57,2026-04-21 22:42:14
PAY00004990,ORD0004990,paypal,paid,207.8,2026-02-07 20:16:52
PAY00004991,ORD0004991,paypal,refunded,630.17,2025-12-11 12:06:31
PAY00004992,ORD0004992,card,paid,416.06,2025-10-27 09:57:06
PAY00004993,ORD0004993,paypal,failed,0.0,2025-09-25 19:25:15
PAY00004994,ORD0004994,card,paid,219.71,2025-09-07 13:17:09
PAY00004995,ORD0004995,card,paid,879.17,2026-06-04 20:14:51
PAY00004996,ORD0004996,paypal,paid,189.72,2025-09-28 19:32:53
PAY00004997,ORD0004997,card,refunded,906.88,2025-12-14 10:41:36
PAY00004998,ORD0004998,paypal,paid,392.8,2025-12-08 21:47:09
PAY00004999,ORD0004999,card,failed,0.0,2025-05-20 20:59:43
PAY00005000,ORD0005000,card,paid,959.24,2026-06-24 21:54:45
PAY00005001,ORD0005001,card,paid,895.16,2026-03-22 13:43:48
PAY00005002,ORD0005002,card,paid,551.74,2025-10-22 07:58:45
PAY00005003,ORD0005003,bank_transfer,paid,991.06,2026-03-04 21:38:11
PAY00005004,ORD0005004,card,paid,408.71,2025-12-03 14:21:30
PAY00005005,ORD0005005,paypal,paid,405.71,2025-03-26 14:13:57
PAY00005006,ORD0005006,card,paid,170.92,2025-09-16 17:25:03
PAY00005007,ORD0005007,card,refunded,258.94,2025-11-05 13:12:44
PAY00005008,ORD0005008,paypal,paid,187.36,2025-11-01 23:30:11
PAY00005009,ORD0005009,paypal,paid,173.9,2025-08-11 13:02:05
PAY00005010,ORD0005010,klarna,paid,226.26,2025-11-09 16:30:24
PAY00005011,ORD0005011,paypal,paid,955.84,2026-01-18 16:19:24
PAY00005012,ORD0005012,card,paid,667.02,2026-06-18 15:18:58
PAY00005013,ORD0005013,klarna,paid,468.59,2026-05-10 13:16:14
PAY00005014,ORD0005014,paypal,paid,151.73,2025-04-23 15:01:31
PAY00005015,ORD0005015,card,paid,462.86,2026-01-18 12:01:03
PAY00005016,ORD0005016,card,paid,1322.49,2025-02-03 14:45:55
PAY00005017,ORD0005017,klarna,paid,187.72,2025-08-10 21:24:13
PAY00005018,ORD0005018,card,paid,143.26,2026-03-17 08:16:00
PAY00005019,ORD0005019,paypal,paid,156.08,2026-04-03 20:27:31
PAY00005020,ORD0005020,card,paid,827.26,2025-12-02 20:57:19
PAY00005021,ORD0005021,card,paid,55.14,2026-01-18 16:43:40
PAY00005022,ORD0005022,klarna,paid,238.22,2025-08-18 19:28:16
PAY00005023,ORD0005023,klarna,paid,535.06,2026-04-19 00:45:59
PAY00005024,ORD0005024,klarna,paid,984.01,2025-06-23 21:17:37
PAY00005025,ORD0005025,card,paid,898.11,2025-09-18 11:06:10
PAY00005026,ORD0005026,bank_transfer,paid,783.35,2025-05-06 14:12:17
PAY00005027,ORD0005027,paypal,paid,632.78,2025-10-18 14:02:40
PAY00005028,ORD0005028,klarna,refunded,1370.89,2025-10-06 21:40:33
PAY00005029,ORD0005029,card,paid,553.23,2025-06-24 15:22:33
PAY00005030,ORD0005030,paypal,paid,110.88,2026-03-07 17:48:13
PAY00005031,ORD0005031,klarna,paid,264.9,2025-09-08 13:12:33
PAY00005032,ORD0005032,klarna,failed,0.0,2025-12-05 22:38:48
PAY00005033,ORD0005033,card,paid,270.48,2026-05-21 13:05:09
PAY00005034,ORD0005034,card,paid,336.13,2025-06-01 12:07:00
PAY00005035,ORD0005035,paypal,paid,65.88,2025-05-30 10:32:11
PAY00005036,ORD0005036,card,paid,593.67,2025-07-19 10:15:25
PAY00005037,ORD0005037,paypal,paid,631.45,2026-03-28 19:31:40
PAY00005038,ORD0005038,card,paid,918.38,2026-01-27 15:06:04
PAY00005039,ORD0005039,bank_transfer,paid,683.52,2025-06-23 15:31:11
PAY00005040,ORD0005040,bank_transfer,refunded,804.1,2026-03-17 14:52:08
PAY00005041,ORD0005041,klarna,paid,146.64,2025-11-12 15:56:00
PAY00005042,ORD0005042,card,paid,148.82,2025-12-06 12:22:18
PAY00005043,ORD0005043,card,paid,332.71,2025-11-20 18:34:06
PAY00005044,ORD0005044,card,paid,331.12,2025-11-12 18:40:19
PAY00005045,ORD0005045,klarna,paid,265.34,2025-12-09 00:00:34
PAY00005046,ORD0005046,klarna,paid,1125.17,2025-10-15 12:37:12
PAY00005047,ORD0005047,paypal,paid,357.29,2025-10-08 16:20:37
PAY00005048,ORD0005048,paypal,paid,571.04,2025-11-06 12:29:02
PAY00005049,ORD0005049,klarna,paid,107.88,2025-11-27 09:28:47
PAY00005050,ORD0005050,paypal,paid,147.95,2025-11-20 19:52:30
PAY00005051,ORD0005051,card,paid,991.42,2025-12-28 08:42:04
PAY00005052,ORD0005052,card,paid,364.93,2025-12-20 11:23:46
PAY00005053,ORD0005053,bank_transfer,paid,907.6,2026-03-03 15:01:26
PAY00005054,ORD0005054,paypal,paid,142.08,2025-07-12 16:26:15
PAY00005055,ORD0005055,card,paid,464.1,2026-02-11 18:23:33
PAY00005056,ORD0005056,bank_transfer,paid,520.12,2026-06-13 16:41:44
PAY00005057,ORD0005057,bank_transfer,paid,1027.84,2025-10-08 17:47:32
PAY00005058,ORD0005058,paypal,paid,1071.97,2025-04-24 15:14:47
PAY00005059,ORD0005059,bank_transfer,paid,625.11,2025-10-09 22:11:39
PAY00005060,ORD0005060,card,failed,0.0,2025-04-30 10:37:06
PAY00005061,ORD0005061,card,paid,435.69,2025-11-05 18:12:01
PAY00005062,ORD0005062,card,paid,344.32,2025-11-12 15:22:04
PAY00005063,ORD0005063,bank_transfer,paid,405.93,2025-07-18 20:14:56
PAY00005064,ORD0005064,card,paid,1273.42,2026-04-18 17:24:30
PAY00005065,ORD0005065,card,paid,921.92,2025-08-24 13:17:54
PAY00005066,ORD0005066,paypal,paid,441.71,2026-05-17 09:36:16
PAY00005067,ORD0005067,bank_transfer,paid,421.05,2026-01-21 17:42:58
PAY00005068,ORD0005068,paypal,paid,459.13,2026-01-29 10:39:15
PAY00005069,ORD0005069,paypal,refunded,882.17,2025-11-18 09:42:08
PAY00005070,ORD0005070,klarna,paid,199.2,2025-12-31 14:13:45
PAY00005071,ORD0005071,card,paid,54.14,2025-11-19 11:24:33
PAY00005072,ORD0005072,klarna,refunded,247.93,2025-10-08 09:40:21
PAY00005073,ORD0005073,card,paid,379.21,2025-11-23 12:11:05
PAY00005074,ORD0005074,paypal,paid,122.39,2025-07-11 09:06:41
PAY00005075,ORD0005075,card,refunded,743.27,2025-11-06 23:07:03
PAY00005076,ORD0005076,card,paid,342.52,2026-03-19 13:44:40
PAY00005077,ORD0005077,card,paid,210.45,2025-05-20 11:52:54
PAY00005078,ORD0005078,card,paid,542.08,2025-09-10 09:42:18
PAY00005079,ORD0005079,card,paid,385.87,2025-04-27 12:56:59
PAY00005080,ORD0005080,card,paid,348.76,2026-05-24 18:09:13
PAY00005081,ORD0005081,card,paid,1213.86,2025-08-28 10:34:38
PAY00005082,ORD0005082,bank_transfer,paid,482.38,2025-12-11 20:37:18
PAY00005083,ORD0005083,klarna,refunded,314.06,2025-12-07 14:43:53
PAY00005084,ORD0005084,card,paid,990.43,2026-04-18 19:13:56
PAY00005085,ORD0005085,klarna,paid,346.95,2026-01-14 07:50:38
PAY00005086,ORD0005086,bank_transfer,paid,166.3,2025-09-17 08:32:34
PAY00005087,ORD0005087,card,paid,530.4,2026-03-22 13:27:22
PAY00005088,ORD0005088,card,paid,343.63,2026-03-23 13:49:43
PAY00005089,ORD0005089,klarna,failed,0.0,2025-10-25 09:21:32
PAY00005090,ORD0005090,card,paid,553.47,2026-03-15 22:40:44
PAY00005091,ORD0005091,card,paid,128.47,2025-06-06 12:03:25
PAY00005092,ORD0005092,klarna,paid,1112.51,2026-05-27 14:01:18
PAY00005093,ORD0005093,paypal,paid,288.5,2025-10-11 21:20:18
PAY00005094,ORD0005094,card,paid,435.69,2025-11-19 17:31:40
PAY00005095,ORD0005095,klarna,failed,0.0,2025-08-29 19:59:51
PAY00005096,ORD0005096,card,paid,571.53,2025-07-23 21:28:05
PAY00005097,ORD0005097,paypal,paid,879.79,2026-02-02 11:26:09
PAY00005098,ORD0005098,paypal,paid,577.46,2025-12-09 09:48:27
PAY00005099,ORD0005099,card,paid,276.25,2026-06-04 15:32:12
PAY00005100,ORD0005100,klarna,paid,205.59,2025-11-18 09:20:32
PAY00005101,ORD0005101,card,paid,1894.45,2025-05-30 18:40:14
PAY00005102,ORD0005102,paypal,paid,423.01,2026-06-09 08:50:30
PAY00005103,ORD0005103,klarna,paid,297.65,2025-11-04 13:52:49
PAY00005104,ORD0005104,card,paid,277.99,2025-11-18 22:50:08
PAY00005105,ORD0005105,card,paid,841.23,2025-09-12 23:20:28
PAY00005106,ORD0005106,bank_transfer,paid,215.0,2025-12-06 17:41:27
PAY00005107,ORD0005107,klarna,paid,38.21,2025-10-24 08:51:23
PAY00005108,ORD0005108,card,refunded,827.67,2025-11-12 16:07:25
PAY00005109,ORD0005109,klarna,paid,306.53,2025-07-21 12:05:15
PAY00005110,ORD0005110,card,paid,88.65,2025-11-01 10:10:49
PAY00005111,ORD0005111,card,paid,845.71,2025-12-24 23:36:41
PAY00005112,ORD0005112,card,paid,134.28,2025-04-19 12:41:14
PAY00005113,ORD0005113,card,paid,629.46,2025-12-02 15:45:59
PAY00005114,ORD0005114,card,paid,68.91,2026-04-26 15:04:29
PAY00005115,ORD0005115,card,paid,136.48,2026-06-19 23:35:23
PAY00005116,ORD0005116,card,paid,617.54,2025-11-29 12:07:31
PAY00005117,ORD0005117,paypal,paid,381.91,2026-03-22 10:54:17
PAY00005118,ORD0005118,card,paid,306.49,2025-07-31 19:34:12
PAY00005119,ORD0005119,card,paid,833.46,2025-10-24 12:42:33
PAY00005120,ORD0005120,card,paid,611.93,2025-11-01 09:44:54
PAY00005121,ORD0005121,card,paid,22.0,2026-04-09 16:44:10
PAY00005122,ORD0005122,card,paid,959.37,2026-03-23 08:36:28
PAY00005123,ORD0005123,paypal,paid,31.99,2026-04-08 11:59:45
PAY00005124,ORD0005124,bank_transfer,paid,337.23,2026-02-14 18:29:45
PAY00005125,ORD0005125,paypal,paid,1277.36,2026-06-18 22:43:23
PAY00005126,ORD0005126,card,paid,336.11,2026-03-08 10:36:25
PAY00005127,ORD0005127,card,paid,258.21,2026-05-20 19:12:44
PAY00005128,ORD0005128,klarna,paid,462.59,2026-06-15 16:30:34
PAY00005129,ORD0005129,paypal,paid,460.75,2025-09-07 19:59:35
PAY00005130,ORD0005130,card,paid,1014.93,2026-01-28 11:33:14
PAY00005131,ORD0005131,card,paid,866.67,2026-01-04 16:01:18
PAY00005132,ORD0005132,paypal,paid,148.38,2025-12-08 20:19:39
PAY00005133,ORD0005133,card,paid,442.55,2026-05-22 14:24:07
PAY00005134,ORD0005134,card,paid,25.03,2026-03-25 16:12:02
PAY00005135,ORD0005135,paypal,paid,91.52,2026-01-02 14:10:27
PAY00005136,ORD0005136,klarna,paid,1651.52,2025-07-05 14:26:14
PAY00005137,ORD0005137,card,paid,689.81,2025-05-04 00:21:29
