session_id,customer_id,started_at,source_channel,device_type,landing_page,pageviews,duration_seconds
SESS00008596,CUST00371,2025-07-16 05:43:07,email,desktop,/product,2,1185
SESS00008597,CUST00579,2025-06-28 02:01:03,affiliate,desktop,/home,1,3304
SESS00008598,CUST00409,2025-11-22 16:45:48,direct,desktop,/category,6,2197
SESS00008599,CUST00350,2025-08-12 05:57:58,organic,desktop,/sale,4,2166
SESS00008600,CUST00257,2025-09-13 09:28:20,paid_search,desktop,/home,4,2809
SESS00008601,CUST00319,2025-08-07 04:15:59,organic,desktop,/category,1,204
SESS00008602,CUST00014,2026-04-09 20:25:56,paid_search,mobile,/category,2,1430
SESS00008603,CUST00140,2025-06-03 20:04:12,paid_search,desktop,/home,3,2651
SESS00008604,CUST00097,2025-06-04 03:14:51,paid_search,desktop,/category,4,683
SESS00008605,CUST00110,2025-03-22 18:59:41,paid_search,mobile,/search,4,2208
SESS00008606,CUST00114,2025-06-30 16:54:28,paid_social,mobile,/product,1,270
SESS00008607,CUST00395,2025-05-01 09:09:01,email,desktop,/search,2,178
SESS00008608,CUST00229,2025-03-31 01:31:49,organic,mobile,/blog,20,1353
SESS00008609,CUST00001,2026-05-08 15:48:30,email,mobile,/sale,2,2177
SESS00008610,CUST00001,2025-01-04 06:01:32,paid_search,desktop,/home,4,1830
SESS00008611,CUST00046,2025-08-27 12:01:44,email,mobile,/sale,2,1526
SESS00008612,CUST00105,2025-11-05 18:15:03,paid_social,desktop,/home,9,1833
SESS00008613,CUST00549,2025-03-08 21:44:22,direct,mobile,/product,1,658
SESS00008614,CUST00521,2026-01-02 23:54:02,paid_social,desktop,/sale,10,1969
SESS00008615,CUST00328,2025-02-05 04:46:58,affiliate,mobile,/category,15,16
SESS00008616,CUST00221,2025-03-21 22:37:09,paid_social,mobile,/sale,6,1056
SESS00008617,CUST00434,2026-05-05 05:34:11,affiliate,mobile,/search,5,768
SESS00008618,CUST00445,2026-06-27 02:33:02,paid_search,desktop,/sale,9,3480
SESS00008619,CUST00090,2025-05-25 14:31:51,direct,mobile,/product,1,3577
SESS00008620,CUST00203,2025-01-11 18:26:47,paid_search,mobile,/blog,5,3537
SESS00008621,CUST00259,2025-05-21 17:26:44,email,mobile,/search,3,2278
SESS00008622,CUST00249,2025-10-24 11:51:24,organic,tablet,/blog,5,627
SESS00008623,CUST00182,2026-06-11 15:14:20,email,desktop,/sale,2,3335
SESS00008624,CUST00486,2025-10-09 05:02:18,affiliate,desktop,/category,1,2483
SESS00008625,CUST00042,2026-01-22 04:12:20,affiliate,desktop,/blog,1,2666
SESS00008626,CUST00224,2026-05-02 08:32:30,paid_search,desktop,/sale,3,2684
SESS00008627,CUST00556,2025-12-02 04:39:58,email,desktop,/blog,7,2180
SESS00008628,CUST00280,2025-03-25 19:13:27,paid_search,desktop,/blog,2,2907
SESS00008629,CUST00123,2026-02-24 12:11:51,paid_social,mobile,/sale,18,2772
SESS00008630,CUST00396,2025-09-10 03:15:44,direct,mobile,/search,3,551
SESS00008631,CUST00263,2025-07-05 19:34:46,paid_search,mobile,/search,2,3196
SESS00008632,CUST00150,2025-12-24 02:34:12,paid_search,desktop,/product,3,586
SESS00008633,CUST00566,2025-09-05 23:51:12,organic,desktop,/blog,11,1960
SESS00008634,CUST00308,2026-01-09 22:44:32,direct,desktop,/home,8,1771
SESS00008635,CUST00156,2025-05-18 12:55:23,affiliate,desktop,/sale,10,1724
SESS00008636,CUST00516,2025-09-19 19:22:20,paid_search,mobile,/product,2,2867
SESS00008637,CUST00524,2026-03-12 09:23:21,paid_social,mobile,/home,11,2829
SESS00008638,CUST00168,2025-07-18 13:45:56,organic,mobile,/category,1,599
SESS00008639,CUST00161,2025-12-05 02:34:38,paid_search,mobile,/search,2,3199
SESS00008640,CUST00272,2026-04-09 05:11:50,paid_social,mobile,/sale,2,2195
SESS00008641,CUST00273,2026-01-29 14:53:58,paid_search,mobile,/sale,2,1143
SESS00008642,CUST00199,2025-08-08 02:16:04,paid_search,desktop,/sale,5,1013
SESS00008643,CUST00382,2025-10-17 11:40:59,organic,desktop,/sale,6,2605
SESS00008644,CUST00222,2025-11-21 10:18:49,paid_search,mobile,/category,2,2039
SESS00008645,CUST00306,2025-08-10 09:12:51,direct,mobile,/blog,5,850
SESS00008646,CUST00319,2025-08-10 02:58:33,email,desktop,/product,2,1672
SESS00008647,CUST00381,2025-10-27 17:51:12,email,mobile,/home,3,2939
SESS00008648,CUST00444,2025-06-16 08:28:51,organic,mobile,/sale,1,152
SESS00008649,CUST00290,2026-03-01 14:34:18,paid_social,mobile,/category,1,2352
SESS00008650,CUST00467,2025-06-07 04:49:52,email,tablet,/home,7,2427
SESS00008651,CUST00050,2025-09-23 22:57:02,organic,mobile,/category,2,3424
SESS00008652,CUST00415,2026-04-17 03:06:07,paid_social,mobile,/category,3,1531
SESS00008653,CUST00319,2025-06-14 22:44:15,direct,tablet,/sale,9,2370
SESS00008654,CUST00491,2025-12-22 16:02:50,paid_search,tablet,/blog,4,2988
SESS00008655,CUST00269,2025-04-25 22:36:37,organic,desktop,/home,13,2054
SESS00008656,CUST00345,2026-05-05 11:40:31,organic,mobile,/home,8,2346
SESS00008657,CUST00437,2025-06-18 08:10:59,paid_search,desktop,/home,2,2647
SESS00008658,CUST00288,2026-01-23 17:12:06,paid_search,desktop,/category,13,260
SESS00008659,CUST00334,2026-04-17 21:04:19,email,mobile,/blog,2,1212
SESS00008660,CUST00534,2025-03-07 10:00:05,organic,desktop,/search,2,2361
SESS00008661,CUST00463,2025-03-02 18:01:43,organic,mobile,/search,6,2524
SESS00008662,CUST00159,2025-12-13 18:45:13,paid_social,mobile,/product,3,1503
SESS00008663,CUST00328,2025-09-15 16:31:13,organic,mobile,/product,1,476
SESS00008664,CUST00501,2025-10-05 05:41:47,organic,desktop,/home,1,2528
SESS00008665,CUST00008,2025-01-16 15:14:09,paid_social,mobile,/category,4,2206
SESS00008666,CUST00304,2026-03-22 22:31:42,paid_search,mobile,/category,3,1932
SESS00008667,CUST00113,2025-12-16 07:57:37,paid_search,desktop,/search,1,3361
SESS00008668,CUST00301,2025-04-14 07:57:25,paid_search,mobile,/search,9,1662
SESS00008669,CUST00064,2025-03-15 04:17:24,organic,mobile,/sale,3,3192
SESS00008670,CUST00209,2025-04-13 18:50:00,organic,tablet,/sale,1,3342
SESS00008671,CUST00313,2025-08-05 01:27:24,paid_search,mobile,/home,5,3507
SESS00008672,CUST00048,2026-02-09 07:11:41,paid_search,tablet,/home,24,2210
SESS00008673,CUST00342,2025-03-01 09:42:11,organic,desktop,/category,10,3176
SESS00008674,CUST00206,2025-08-12 10:48:15,affiliate,desktop,/product,1,1144
SESS00008675,CUST00543,2025-01-01 08:16:53,email,mobile,/product,4,920
SESS00008676,CUST00241,2025-12-22 22:10:47,direct,mobile,/blog,2,2680
SESS00008677,CUST00050,2025-09-29 03:54:16,direct,mobile,/category,5,3288
SESS00008678,CUST00458,2025-01-27 18:26:57,affiliate,mobile,/product,14,1204
SESS00008679,CUST00072,2026-03-10 04:54:08,paid_search,tablet,/home,1,1608
SESS00008680,CUST00539,2026-06-22 04:59:37,organic,mobile,/home,14,2486
SESS00008681,CUST00543,2025-12-09 01:20:28,organic,mobile,/product,1,2664
SESS00008682,CUST00386,2026-02-12 15:15:38,paid_social,desktop,/blog,2,1958
SESS00008683,CUST00538,2025-02-06 03:52:55,affiliate,mobile,/blog,3,1755
SESS00008684,CUST00503,2026-05-08 15:05:06,organic,desktop,/sale,8,3029
SESS00008685,CUST00554,2026-01-26 13:45:32,paid_social,mobile,/sale,5,3160
SESS00008686,CUST00437,2026-01-16 06:27:36,email,mobile,/home,5,2347
SESS00008687,CUST00304,2025-05-31 18:04:31,direct,mobile,/blog,3,716
SESS00008688,CUST00281,2025-04-10 07:51:17,organic,mobile,/home,1,2307
SESS00008689,CUST00470,2026-06-18 00:35:26,affiliate,desktop,/search,1,1827
SESS00008690,CUST00231,2025-04-20 04:42:14,organic,desktop,/search,3,2835
SESS00008691,CUST00221,2026-03-05 10:32:42,affiliate,mobile,/search,3,2800
SESS00008692,CUST00033,2025-10-17 05:13:44,email,mobile,/product,1,1056
SESS00008693,CUST00494,2026-02-12 13:00:38,paid_social,desktop,/product,6,263
SESS00008694,CUST00509,2025-04-20 23:14:24,paid_search,mobile,/home,6,702
SESS00008695,CUST00323,2025-05-14 12:02:28,organic,mobile,/home,3,1770
SESS00008696,CUST00252,2026-04-01 04:06:10,paid_search,mobile,/sale,5,3155
SESS00008697,CUST00419,2025-01-20 04:24:59,direct,mobile,/home,9,2084
SESS00008698,CUST00491,2025-04-10 18:03:17,organic,tablet,/product,1,145
SESS00008699,CUST00174,2026-02-05 10:06:56,email,mobile,/blog,3,251
SESS00008700,CUST00208,2025-09-15 11:48:11,paid_search,desktop,/search,4,1345
SESS00008701,CUST00193,2026-01-28 19:21:14,paid_search,desktop,/blog,3,597
SESS00008702,CUST00245,2025-04-24 13:23:11,paid_social,desktop,/blog,2,558
SESS00008703,CUST00303,2025-01-03 13:44:10,paid_search,desktop,/home,26,2542
SESS00008704,CUST00225,2026-06-25 02:00:09,organic,desktop,/product,1,3551
SESS00008705,CUST00459,2025-06-11 07:22:57,organic,desktop,/product,2,3126
SESS00008706,CUST00383,2026-01-05 07:52:25,email,tablet,/search,5,260
SESS00008707,CUST00346,2025-05-12 01:16:38,paid_search,desktop,/product,5,1839
SESS00008708,CUST00158,2025-09-19 02:19:18,direct,mobile,/product,5,2281
SESS00008709,CUST00312,2026-04-20 16:31:23,paid_search,desktop,/search,1,2022
SESS00008710,CUST00380,2026-04-06 12:34:51,paid_search,tablet,/home,1,1133
SESS00008711,CUST00283,2025-02-17 20:15:46,email,mobile,/sale,3,2367
SESS00008712,CUST00573,2025-12-12 20:24:07,direct,mobile,/home,7,3548
SESS00008713,CUST00107,2025-10-28 08:56:54,organic,desktop,/category,8,1739
SESS00008714,CUST00360,2025-02-05 14:12:49,email,tablet,/blog,10,1252
SESS00008715,CUST00171,2026-05-13 08:43:16,organic,desktop,/sale,3,2857
SESS00008716,CUST00423,2026-03-12 04:54:50,organic,tablet,/search,4,84
SESS00008717,CUST00320,2026-02-15 01:48:29,affiliate,mobile,/sale,3,1110
SESS00008718,CUST00080,2026-06-30 07:24:08,paid_search,mobile,/sale,22,2974
SESS00008719,CUST00067,2025-10-18 03:15:01,paid_search,desktop,/product,4,3044
SESS00008720,CUST00158,2025-01-28 00:52:28,direct,mobile,/home,2,64
SESS00008721,CUST00297,2025-03-03 07:52:30,organic,desktop,/sale,1,3389
SESS00008722,CUST00028,2025-02-26 06:21:23,affiliate,tablet,/category,1,1950
SESS00008723,CUST00432,2026-01-11 03:35:32,paid_search,desktop,/home,2,937
SESS00008724,CUST00211,2026-03-20 09:07:33,email,mobile,/product,1,3189
SESS00008725,CUST00598,2026-04-21 14:47:19,organic,mobile,/sale,2,1932
SESS00008726,CUST00435,2026-03-31 19:19:06,affiliate,desktop,/home,4,742
SESS00008727,CUST00207,2026-06-29 13:38:13,paid_search,tablet,/search,2,3155
SESS00008728,CUST00573,2025-01-08 02:32:30,paid_search,mobile,/home,2,1300
SESS00008729,CUST00265,2025-01-13 09:46:58,paid_social,mobile,/search,4,225
SESS00008730,CUST00060,2026-01-16 18:56:04,email,mobile,/home,4,1337
SESS00008731,CUST00289,2025-01-03 04:01:37,paid_social,mobile,/category,3,3004
SESS00008732,CUST00346,2025-12-02 02:28:10,direct,desktop,/sale,10,2653
SESS00008733,CUST00259,2026-05-01 02:31:01,affiliate,mobile,/blog,1,3147
SESS00008734,CUST00153,2026-06-24 00:32:59,paid_search,tablet,/blog,4,1595
SESS00008735,CUST00200,2025-07-26 01:52:13,direct,mobile,/blog,3,1896
SESS00008736,CUST00073,2026-02-04 11:50:21,organic,mobile,/home,1,2180
SESS00008737,CUST00027,2025-05-29 22:19:52,direct,mobile,/search,1,3446
SESS00008738,CUST00476,2025-08-22 13:11:41,organic,desktop,/search,4,1365
SESS00008739,CUST00534,2026-03-07 16:42:03,direct,desktop,/category,3,3594
SESS00008740,CUST00233,2025-01-09 19:08:56,paid_search,mobile,/blog,10,180
SESS00008741,CUST00090,2025-01-20 19:33:21,paid_search,mobile,/category,3,2201
SESS00008742,CUST00304,2025-04-01 08:15:52,email,mobile,/category,1,87
SESS00008743,CUST00089,2025-06-21 07:29:56,paid_search,desktop,/home,5,960
SESS00008744,CUST00184,2025-12-11 21:58:19,direct,mobile,/home,8,2763
SESS00008745,CUST00594,2026-02-18 02:20:53,paid_social,desktop,/home,3,1233
SESS00008746,CUST00252,2025-01-10 05:32:00,paid_search,mobile,/category,4,2741
SESS00008747,CUST00474,2025-03-01 23:04:44,organic,mobile,/blog,8,699
SESS00008748,CUST00466,2025-09-08 03:29:56,direct,desktop,/category,20,3279
SESS00008749,CUST00235,2025-09-09 17:15:37,paid_search,desktop,/home,6,3259
SESS00008750,CUST00031,2026-06-23 08:16:36,paid_search,mobile,/blog,9,2777
SESS00008751,CUST00357,2025-05-31 19:22:46,email,desktop,/category,2,1618
SESS00008752,CUST00258,2025-09-16 16:39:32,email,mobile,/search,1,1140
SESS00008753,CUST00018,2025-11-01 07:14:32,paid_search,tablet,/home,3,1919
SESS00008754,CUST00063,2025-03-06 03:51:15,direct,tablet,/product,11,644
SESS00008755,CUST00158,2026-04-23 18:08:29,paid_search,desktop,/sale,6,3361
SESS00008756,CUST00487,2025-01-24 12:35:23,paid_search,desktop,/blog,2,331
SESS00008757,CUST00585,2025-12-13 00:18:21,paid_search,desktop,/sale,1,3522
SESS00008758,CUST00312,2026-01-16 12:51:54,paid_search,mobile,/home,3,1720
SESS00008759,CUST00105,2026-01-21 00:37:15,paid_search,desktop,/search,6,3178
SESS00008760,CUST00370,2025-09-15 11:01:44,organic,mobile,/home,5,992
SESS00008761,CUST00565,2026-06-10 04:11:29,paid_social,mobile,/product,4,2288
SESS00008762,CUST00454,2026-03-18 23:54:22,paid_search,mobile,/category,6,3046
SESS00008763,CUST00043,2026-06-30 21:07:27,email,desktop,/product,11,2876
SESS00008764,CUST00270,2026-04-28 08:43:52,paid_search,desktop,/sale,1,2757
SESS00008765,CUST00191,2025-02-25 15:07:28,direct,desktop,/category,3,2969
SESS00008766,CUST00597,2025-10-29 01:13:17,paid_search,desktop,/search,8,1875
SESS00008767,CUST00358,2025-04-01 23:57:54,organic,mobile,/home,5,1785
SESS00008768,CUST00256,2026-03-20 00:39:15,paid_social,tablet,/product,11,3394
SESS00008769,CUST00156,2025-03-04 18:17:39,direct,desktop,/search,7,708
SESS00008770,CUST00450,2026-02-17 14:41:56,paid_search,mobile,/home,1,2859
SESS00008771,CUST00448,2025-03-06 11:07:19,paid_search,desktop,/product,1,3221
SESS00008772,CUST00409,2025-12-26 00:34:10,affiliate,mobile,/home,9,3224
SESS00008773,CUST00491,2025-09-23 08:02:03,email,mobile,/category,5,2570
SESS00008774,CUST00185,2025-08-31 01:35:01,organic,desktop,/sale,6,1189
SESS00008775,CUST00448,2025-08-03 17:22:53,organic,mobile,/category,6,559
SESS00008776,CUST00585,2025-09-22 16:34:39,organic,mobile,/blog,3,1049
SESS00008777,CUST00136,2026-04-30 18:40:04,paid_social,desktop,/blog,3,1063
SESS00008778,CUST00180,2025-12-05 14:01:43,organic,desktop,/search,2,3179
SESS00008779,CUST00351,2025-02-04 14:25:39,affiliate,mobile,/blog,3,1243
SESS00008780,CUST00599,2026-06-07 18:19:18,organic,mobile,/home,3,2318
SESS00008781,CUST00307,2025-09-27 09:04:30,paid_search,mobile,/sale,2,2404
SESS00008782,CUST00113,2026-02-20 17:04:45,paid_social,desktop,/search,5,3201
SESS00008783,CUST00026,2025-04-14 04:11:55,paid_search,desktop,/search,5,3568
SESS00008784,CUST00094,2026-06-08 17:36:00,direct,mobile,/sale,4,2994
SESS00008785,CUST00561,2025-07-15 03:52:56,organic,desktop,/blog,1,77
SESS00008786,CUST00458,2025-12-07 15:28:06,paid_search,desktop,/product,8,1815
SESS00008787,CUST00077,2026-04-12 18:40:26,paid_search,mobile,/blog,4,1709
SESS00008788,CUST00433,2026-01-09 04:03:52,paid_social,desktop,/search,3,2992
SESS00008789,CUST00218,2025-11-03 17:22:23,paid_social,mobile,/search,8,2478
SESS00008790,CUST00481,2025-11-30 22:43:35,organic,mobile,/product,11,734
SESS00008791,CUST00019,2025-08-28 11:31:07,organic,mobile,/blog,2,353
SESS00008792,CUST00144,2025-08-09 20:04:27,organic,mobile,/search,12,1302
SESS00008793,CUST00465,2026-06-04 19:19:28,direct,mobile,/sale,9,3262
SESS00008794,CUST00545,2025-02-24 04:27:58,direct,desktop,/sale,4,293
SESS00008795,CUST00064,2025-04-30 19:57:23,affiliate,mobile,/blog,1,2433
SESS00008796,CUST00418,2025-02-26 20:37:42,organic,desktop,/sale,2,157
SESS00008797,CUST00215,2025-06-27 15:11:38,organic,desktop,/blog,3,2688
SESS00008798,CUST00092,2026-05-06 21:36:32,direct,mobile,/category,1,2297
SESS00008799,CUST00154,2025-01-31 03:22:18,paid_search,mobile,/sale,16,3037
SESS00008800,CUST00041,2025-11-27 06:02:40,direct,mobile,/category,7,2811
SESS00008801,CUST00376,2026-01-23 03:01:20,organic,mobile,/sale,1,2643
SESS00008802,CUST00485,2025-12-27 00:31:53,organic,desktop,/sale,7,2730
SESS00008803,CUST00142,2025-11-11 19:10:59,direct,mobile,/sale,2,3370
SESS00008804,CUST00352,2025-10-09 00:33:53,affiliate,tablet,/sale,6,1101
SESS00008805,CUST00536,2025-01-11 19:15:59,organic,tablet,/sale,5,105
SESS00008806,CUST00532,2026-06-04 16:33:35,paid_social,mobile,/product,1,3136
SESS00008807,CUST00057,2026-03-23 19:57:17,direct,desktop,/home,11,3548
SESS00008808,CUST00086,2025-07-19 19:49:24,paid_search,mobile,/blog,6,3165
SESS00008809,CUST00423,2026-06-24 15:24:21,paid_social,mobile,/home,5,730
SESS00008810,CUST00182,2025-12-12 00:46:58,email,mobile,/blog,2,2887
SESS00008811,CUST00276,2025-08-10 16:11:11,paid_search,mobile,/sale,2,3545
SESS00008812,CUST00433,2025-07-01 08:59:45,direct,mobile,/search,4,578
SESS00008813,CUST00511,2025-05-27 02:24:21,paid_search,tablet,/category,1,2188
SESS00008814,CUST00529,2025-02-14 09:22:57,paid_search,desktop,/search,1,1430
SESS00008815,CUST00252,2025-04-06 23:00:32,paid_social,tablet,/search,2,3495
SESS00008816,CUST00169,2026-04-08 06:10:17,direct,desktop,/blog,1,1594
SESS00008817,CUST00314,2025-11-29 03:34:01,paid_search,desktop,/home,7,2987
SESS00008818,CUST00157,2026-04-02 17:09:04,direct,mobile,/sale,21,3008
SESS00008819,CUST00392,2025-12-12 02:29:08,paid_search,mobile,/search,2,2453
SESS00008820,CUST00015,2026-02-03 21:59:53,direct,mobile,/product,2,367
SESS00008821,CUST00087,2025-06-12 21:27:52,paid_search,mobile,/sale,2,27
SESS00008822,CUST00340,2026-05-11 22:51:38,organic,mobile,/search,4,2674
SESS00008823,CUST00515,2025-12-08 23:01:12,affiliate,mobile,/sale,4,2206
SESS00008824,CUST00162,2025-09-26 13:52:50,email,tablet,/blog,3,56
SESS00008825,CUST00254,2025-01-29 10:09:52,direct,tablet,/home,9,1501
SESS00008826,CUST00149,2026-03-11 09:37:56,paid_search,tablet,/search,1,2347
SESS00008827,CUST00237,2026-04-20 03:01:48,organic,desktop,/blog,1,1999
SESS00008828,CUST00033,2026-02-26 13:00:58,affiliate,mobile,/product,9,45
SESS00008829,CUST00050,2026-03-06 04:35:33,direct,mobile,/sale,3,1120
SESS00008830,CUST00346,2025-10-24 04:21:29,direct,mobile,/home,2,535
SESS00008831,CUST00563,2025-01-06 08:37:55,affiliate,tablet,/blog,6,2085
SESS00008832,CUST00036,2025-04-24 11:34:36,organic,desktop,/product,11,1612
SESS00008833,CUST00101,2025-08-27 03:43:48,paid_social,mobile,/home,9,2150
SESS00008834,CUST00291,2025-04-12 17:00:17,affiliate,tablet,/blog,5,2737
SESS00008835,CUST00276,2025-08-16 20:13:52,paid_social,desktop,/search,1,974
SESS00008836,CUST00470,2025-02-08 10:37:54,paid_search,mobile,/category,9,1982
SESS00008837,CUST00429,2025-10-13 12:11:32,organic,mobile,/category,1,1917
SESS00008838,CUST00191,2025-08-31 03:37:00,paid_social,desktop,/product,1,1331
SESS00008839,CUST00089,2025-02-01 17:40:57,email,mobile,/home,1,2721
SESS00008840,CUST00296,2026-04-07 17:20:08,affiliate,mobile,/blog,2,839
SESS00008841,CUST00259,2025-02-10 00:01:27,direct,mobile,/product,3,2806
SESS00008842,CUST00591,2026-06-27 14:08:16,paid_search,desktop,/home,1,1960
SESS00008843,CUST00103,2025-06-28 08:25:18,paid_search,mobile,/blog,7,680
SESS00008844,CUST00016,2026-03-26 23:03:33,direct,mobile,/search,3,420
SESS00008845,CUST00270,2025-06-23 12:02:13,organic,mobile,/category,6,691
SESS00008846,CUST00483,2025-07-13 21:50:03,direct,mobile,/home,2,1592
SESS00008847,CUST00069,2025-12-19 12:14:47,organic,mobile,/category,1,1432
SESS00008848,CUST00156,2025-10-05 04:42:20,direct,mobile,/search,1,2494
SESS00008849,CUST00488,2026-05-23 19:50:58,paid_search,desktop,/category,1,2151
SESS00008850,CUST00024,2025-12-27 01:45:32,affiliate,mobile,/home,4,2843
SESS00008851,CUST00047,2025-07-13 00:07:15,paid_search,mobile,/search,3,854
SESS00008852,CUST00193,2026-05-24 09:58:51,organic,mobile,/blog,8,444
SESS00008853,CUST00461,2025-12-22 06:49:54,paid_search,desktop,/blog,6,2004
SESS00008854,CUST00376,2025-01-25 11:17:41,paid_social,tablet,/product,4,838
SESS00008855,CUST00307,2025-03-31 05:59:58,paid_social,desktop,/product,2,2541
SESS00008856,CUST00521,2025-03-10 10:22:44,email,desktop,/category,4,1209
SESS00008857,CUST00242,2025-05-03 19:53:16,paid_social,mobile,/home,5,1593
SESS00008858,CUST00437,2025-05-01 10:19:48,paid_search,desktop,/blog,4,2947
SESS00008859,CUST00564,2025-06-03 17:09:08,paid_social,desktop,/category,1,445
SESS00008860,CUST00220,2025-05-19 11:17:23,paid_search,desktop,/blog,5,1224
SESS00008861,CUST00486,2025-07-12 09:43:40,organic,mobile,/product,5,1963
SESS00008862,CUST00564,2025-02-06 01:47:09,email,desktop,/home,2,2899
SESS00008863,CUST00017,2025-08-13 15:24:59,paid_search,mobile,/blog,1,836
SESS00008864,CUST00512,2025-09-05 12:33:16,paid_social,mobile,/blog,6,505
SESS00008865,CUST00469,2025-09-12 21:17:40,organic,mobile,/search,4,873
SESS00008866,CUST00032,2025-07-29 11:45:07,paid_search,desktop,/home,3,1397
SESS00008867,CUST00014,2025-03-09 21:10:00,paid_social,mobile,/search,2,394
SESS00008868,CUST00311,2026-06-03 17:59:59,paid_social,mobile,/sale,3,2493
SESS00008869,CUST00007,2025-02-20 15:17:52,paid_search,mobile,/product,1,2264
SESS00008870,CUST00590,2026-04-02 14:32:11,organic,mobile,/search,1,3254
